ICAO_Code,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code
SVDP,"LA DIVINA PASTORA, BOLIVAR",4.73,-60.965,SV,Venezuela (Bolivarian Republic of),SVDP
KEKS,ENNIS-BIG SKY AIRPORT,45.27436111,-111.6488611,KE,United States,KEKS
KJKL,JULIAN CARROLL,37.59386111,-83.31725,KJ,United States,KJKL
RPUR,"BALER, AURORA",15.72953889,121.5036556,RP,Philippines,RPUR
KATW,APPLETON INTERNATIONAL,44.25808333,-88.51908333,KA,United States,KATW
KPNA,RALPH WENZ FIELD,42.79738889,-109.8110278,KP,United States,KPNA
UNWW,NOVOKUZNETSK/SPICHENKOVO,53.81194444,86.87833333,UN,Russian Federation,UNWW
SVUP,"UPATA, BOLIVAR",7.978888889,-62.32861111,SV,Venezuela (Bolivarian Republic of),SVUP
CYLS,"BARRIE-ORILLIA (LAKE SIMCOE REGIONAL), ON",44.48603611,-79.55563056,CY,Canada,CYLS
VRMV,VILLA INTERNATIONAL AIRPORT MAAMIGILI,3.471611111,72.8345,VR,Maldives,VRMV
DTNH,ENFIDHA/HAMMAMET,36.07583333,10.43861111,DT,Tunisia,DTNH
KARA,ACADIANA REGIONAL,30.03775833,-91.88389722,KA,United States,KARA
KHSA,STENNIS INTERNATIONAL,30.36780556,-89.45461111,KH,United States,KHSA
VCRI,MATTALA/MATTALA RAJAPAKSA INTERNATIONAL AIRPORT,6.284466667,81.12412778,VC,Sri Lanka,VCRI
WIEE,PANDANG PARIAMAN/MINANGKABAU INTERNATIONAL,-0.788333333,100.2863889,WI,Indonesia,WIEE
KAPA,CENTENNIAL,39.57011667,-104.8492917,KA,United States,KAPA
TVSA,"ARGYLE, ST.VINCENT AND THE GRENADINES",13.16005556,-61.14870556,TV,Saint Vincent and the Grenadines,TVSA
KPKV,CALHOUN COUNTY,28.65330556,-96.68272222,KP,United States,KPKV
KIXD,NEW CENTURY AIRCENTER,38.83091667,-94.89030556,KI,United States,KIXD
KKLS,SOUTHWEST WASHINGTON RGNL,46.118,-122.8983611,KK,United States,KKLS
KSGJ,NORTHEAST FLORIDA REGIONAL,29.95925,-81.33973056,KS,United States,KSGJ
SKLM,JORGE ISAAC/MAICAO,11.2325,-72.48916667,SK,Colombia,SKLM
KHND,HENDERSON EXECUTIVE,35.97286111,-115.1344444,KH,United States,KHND
LPCB,CASTELO BRANCO,39.84833333,-7.441666667,LP,Portugal,LPCB
EGCM,LEEDS EAST,53.83444444,-1.195555556,EG,United Kingdom,EGCM
KGAO,"GALLIANO/SOUTH LAFOURCHE LEONARD MILLER JR, LA",29.44111111,-90.26111111,KG,United States,KGAO
SBAC,"ARACATI/AEROPORTO REGIONAL DE CANOA QUEBRADA DRAGAO DO MAR, CE",-4.568611111,-37.80472222,SB,Brazil,SBAC
LPPN,PROENCA-A-NOVA,39.73111111,-7.874722222,LP,Portugal,LPPN
UHSM,YUZHNO-KURILSK/MENDELEYEVO,43.96111111,145.685,UH,Russian Federation,UHSM
SCGD,TORRES DEL PAINE/AD CERRO GUIDO-GUNTHER PLUSCHOW,-50.97,-72.41944444,SC,Chile,SCGD
SBJD,"JUNDIAI/CMTE ROLIM ADOLFO AMARO, SP",-23.18166667,-46.94361111,SB,Brazil,SBJD
KSTS,CHARLES M SCHULZ-SONOMA COUNTY,38.50969444,-122.8128889,KS,United States,KSTS
KTRK,TRUCKEE-TAHOE,39.32005556,-120.1395833,KT,United States,KTRK
SVRS,"EL GRAN ROQUE, DEPENDENCIA FEDERAL",11.94583333,-66.67027778,SV,Venezuela (Bolivarian Republic of),SVRS
OPDG,D.G. KHAN/FAROOQ AHMAD KHAN LEGHARI INT'L,29.96111389,70.48559444,OP,Pakistan,OPDG
KGZN,GREGORY M SIMMONS MEMORIAL,32.36583333,-99.02369444,KG,United States,KGZN
KCMA,CAMARILLO AIRPORT,34.21375,-119.0943611,KC,United States,KCMA
SVSN,"SABANETA, BARINAS",8.744166667,-69.91361111,SV,Venezuela (Bolivarian Republic of),SVSN
KCXP,CARSON,39.19230556,-119.7325833,KC,United States,KCXP
SBGP,"GAVIAO PEIXOTO/EMBRAER - UNIDADE GAVIAO PEIXOTO, SP",-21.76444444,-48.40472222,SB,Brazil,SBGP
KCRQ,MC CLELLAN-PALOMAR,33.12825,-117.2800833,KC,United States,KCRQ
KEET,SHELBY COUNTY,33.17777778,-86.78322222,KE,United States,KEET
WIBG,PASIR PANGARAIAN/PASIR PANGARAIAN,0.846666667,100.3702778,WI,Indonesia,WIBG
WILG,GUNUNG MADU PLANTATION/GUNUNG BATIN,-4.683333333,105.2666667,WI,Indonesia,WILG
KBBG,BRANSON,36.53208056,-93.20054444,KB,United States,KBBG
KPIB,HATTIESBURG/LAUREL REGIONAL AIRPORT,31.46713889,-89.33705556,KP,United States,KPIB
WIDT,TANJUNG BALAI KARIMUN/RAJA HAJI ABDULLAH,1.052777778,103.3927778,WI,Indonesia,WIDT
KHCR,HEBER CITY MUNI-RUSS MCDONALD FIELD,40.48180556,-111.4288056,KH,United States,KHCR
KBAM,BATTLE MOUNTAIN AIRPORT,40.59904722,-116.8743361,KB,United States,KBAM
KKIC,MESA DEL REY,36.22855556,-121.1213056,KK,United States,KKIC
VGHS,"HAZRAT SHAHJALAL INTL. AIRPORT, DHAKA",23.84334722,90.39778333,VG,Bangladesh,VGHS
KXNX,SUMNER COUNTY RGNL,36.37508333,-86.40841667,KX,United States,KXNX
KJER,JEROME COUNTY,42.72669444,-114.4566389,KJ,United States,KJER
GOBD,AEROPORT INTL. BLAISE DIAGNE-DAKAR-DIASS,14.67083333,-17.07277778,GO,Senegal,GOBD
SVEN,"EL CAPITAN, ZULIA",9.1,-72.59166667,SV,Venezuela (Bolivarian Republic of),SVEN
SBSO,"SORRISO/REGIONAL DE SORRISO ADOLINO BEDIN, MT",-12.47277778,-55.66888889,SB,Brazil,SBSO
KSGR,SUGAR LAND REGIONAL,29.62224722,-95.65653333,KS,United States,KSGR
KITH,ITHACA TOMPKINS REGIONAL,42.49136111,-76.45872222,KI,United States,KITH
KUTS,HUNTSVILLE MUNICIPAL,30.74688611,-95.58716667,KU,United States,KUTS
SVAO,"ALTAGRACIA DE ORITUCO, GUARICO",9.85,-66.38333333,SV,Venezuela (Bolivarian Republic of),SVAO
VVTS,HO CHI MINH/TAN SON NHAT INTERNATIONAL,10.82055556,106.6608333,VV,Viet Nam,VVTS
SYEC,EUGENE F. CORREIA INTERNATIONAL AIRPORT,6.805911111,-58.10760278,SY,Guyana,SYEC
KFCI,RICHMOND EXECUTIVE-CHESTERFIELD COUNTY,37.40644444,-77.52483333,KF,United States,KFCI
LLER,EILAT/ILAN AND ASAF RAMON INTERNATIONAL AIRPORT,29.72722222,35.01416667,LL,Israel,LLER
SVKA,"KAVANAYEN, BOLIVAR",5.633333333,-61.78333333,SV,Venezuela (Bolivarian Republic of),SVKA
OMDW,DUBAI/AL MAKTOUM INTERNATIONAL,24.91833333,55.17555556,OM,United Arab Emirates,OMDW
WIHC,CIBUBUR/WILADATIKA,-6.356944444,106.8969444,WI,Indonesia,WIHC
LPMN,AMENDOEIRA/MONTEMOR-O-NOVO,38.70916667,-8.275277778,LP,Portugal,LPMN
KSYM,MOREHEAD-ROWAN COUNTY CLYDE A THOMAS,38.215,-83.58761111,KS,United States,KSYM
EPSL,SWIDNIK K/LUBLINA,51.23194444,22.69027778,EP,Poland,EPSL
KSPK,SPANISH FORK ARPT SPRINGVILLE-WOODHOUSE FIELD,40.14502778,-111.6676944,KS,United States,KSPK
KSEZ,SEDONA,34.84858889,-111.7884472,KS,United States,KSEZ
WIKT,TANJUNGPANDAN/H.A.S. HANANDJOEDDIN,-2.745277778,107.7530556,WI,Indonesia,WIKT
KKNB,KANAB MUNI,37.01051111,-112.5314778,KK,United States,KKNB
KUAO,AURORA STATE AIRPORT,45.24713889,-122.7700556,KU,United States,KUAO
KMAC,MACON DOWNTOWN,32.82176389,-83.56193333,KM,United States,KMAC
WAHS,SEMARANG/JENDERAL AHMAD YANI INTERNATIONAL,-6.976388889,110.3772222,WA,Indonesia,WAHS
CYVD,"VIRDEN/R.J (BOB) ANDREW FIELD REGIONAL, MB",49.87820556,-100.9182111,CY,Canada,CYVD
SVRB,"CUMAREBO, FALCON",11.48666667,-69.355,SV,Venezuela (Bolivarian Republic of),SVRB
KXNI,ANDREW OTHOLE MEMORIAL,35.060675,-108.9376,KX,United States,KXNI
KDIJ,DRIGGS-REED MEMORIAL AIRPORT,43.74269444,-111.0967778,KD,United States,KDIJ
SVON,"CABIMAS, ORO NEGRO, ZULIA",10.33,-71.3225,SV,Venezuela (Bolivarian Republic of),SVON
VEBN,"LAL BAHADUR SHASTRI AIRPORT, VARANASI",25.45121111,82.85860556,VE,India,VEBN
KBDN,BEND MUNICIPAL AIRPORT,44.09455833,-121.2002194,KB,United States,KBDN
SVQU,"HATO URANON, APURE",6.966666667,-67.21666667,SV,Venezuela (Bolivarian Republic of),SVQU
LPSE,SEIA,40.45333333,-7.691666667,LP,Portugal,LPSE
FHSH,ST HELENA,-15.95904167,-5.645936111,FH,United Kingdom,FHSH
KBPK,BAXTER COUNTY,36.36894167,-92.47051944,KB,United States,KBPK
KJVY,CLARK REGIONAL,38.36661667,-85.73814444,KJ,United States,KJVY
WIHI,PANDEGLANG/SALAKANAGARA TANJUNG LESUNG,-6.493075,105.6655278,WI,Indonesia,WIHI
LPFC,FIGUEIRA DE CAVALEIROS,38.0775,-8.235833333,LP,Portugal,LPFC
SVLE,"LA ESMERALDA, AMAZONAS",3.171944444,-65.54055556,SV,Venezuela (Bolivarian Republic of),SVLE
KSJS,BIG SANDY REGIONAL,37.75101944,-82.63668611,KS,United States,KSJS
LTCW,HAKKARI/YUKSEKOVA SELAHADDIN EYYUBI,37.54972222,44.2375,LT,Türkiye,LTCW
KOXR,OXNARD,34.20080556,-119.207225,KO,United States,KOXR
KAEG,DOUBLE EAGLE II,35.14490833,-106.7951722,KA,United States,KAEG
LPSO,PONTE DE SOR,39.21166667,-8.057777778,LP,Portugal,LPSO
SVKG,"LA GRAN CHINA, ZULIA",9.776666667,-72.48611111,SV,Venezuela (Bolivarian Republic of),SVKG
LFZZ,ADRESSE COLLECTIVE POUR NOTAM ET SNOWTAM,46.4065,4.021083333,LF,France,LFZZ
KADF,DEXTER B FLORENCE MEMORIAL FIELD,34.09980556,-93.06608333,KA,United States,KADF
SBZM,"GOIANA/PRESIDENTE ITAMAR FRANCO, MG",-21.51305556,-43.17305556,SB,Brazil,SBZM
KGKY,ARLINGTON MUNICIPAL,32.66386111,-97.09427778,KG,United States,KGKY
KSOA,SONORA MUNICIPAL,30.58569444,-100.6485556,KS,United States,KSOA
KUNV,UNIVERSITY PARK,40.85,-77.84758333,KU,United States,KUNV
SVWB,"CERRO BOLIVAR, BOLIVAR",7.5,-63.4,SV,Venezuela (Bolivarian Republic of),SVWB
OEAO,ALULA/PRINCE ABDULMAJEED BIN ABDULAZIZ INTERNATIONAL,26.48305556,38.11861111,OE,Saudi Arabia,OEAO
KSDL,SCOTTSDALE AIRPORT,33.62288889,-111.9105278,KS,United States,KSDL
WAGF,SERUYAN/KUALA PEMBUANG,-3.378055556,112.5416667,WA,Indonesia,WAGF
SVUQ,"UONQUEN, BOLIVAR",4.983611111,-61.72972222,SV,Venezuela (Bolivarian Republic of),SVUQ
KIUA,CANANDAIGUA,42.9089,-77.325225,KI,United States,KIUA
SBBP,"BRAGANCA PAULISTA/ESTADUAL ARTHUR SIQUEIRA, SP",-22.97916667,-46.5375,SB,Brazil,SBBP
KDNA,DONA ANA COUNTY INTL. JETPORT,31.88044444,-106.70325,KD,United States,KDNA
UHMD,PROVIDENIYA BAY,64.37805556,-173.2433333,UH,Russian Federation,UHMD
YMMB,MELBOURNE/MOORABBIN,-37.97583333,145.1022222,YM,Australia,YMMB
NZSP,SOUTH POLE STATION (ANTARCTIC),-89.98199167,-143.4823806,NZ,New Zealand,NZSP
CYCN,"COCHRANE, ON",49.10671944,-81.01524722,CY,Canada,CYCN
DTTN,JENDOUBA,36.4888889,8.8002778,DT,Tunisia,DTTN
OATW,TEWARA,33.54,64.425,OA,Afghanistan,OATW
HJAK,AKOBO,7.781,33.002,HJ,South Sudan,HJAK
ESGT,TROLLHATTAN-VANERSBORG,58.31805556,12.345,ES,Sweden,ESGT
YTHI,THISTLE ISLAND,-35,136.166667,YT,Australia,YTHI
KCRX,ROSCOE TURNER,34.91496667,-88.60348333,KC,United States,KCRX
CYSC,"SHERBROOKE, QC",45.43848056,-71.69135278,CY,Canada,CYSC
FQNP,NAMPULA,-15.10277778,39.28444444,FQ,Mozambique,FQNP
KCTB,CUT BANK INTL,48.60835278,-112.37615,KC,United States,KCTB
NZJN,NORTH SHORE HOSPITAL (HELIPORT),-36.78166667,174.7586111,NZ,New Zealand,NZJN
SKBC,EL BANCO/MAGDALENA,9.042777778,-73.97138889,SK,Colombia,SKBC
LDZJ,BJELOVAR/BREZOVAC,45.86084167,16.83574722,LD,Croatia,LDZJ
LKBR,BROUMOV,50.56194444,16.34277778,LK,Czechia,LKBR
LBPL,DOLNA MITROPOLIA (MIL AD),43.4513889,24.5027778,LB,Bulgaria,LBPL
YAVU,AVENUE,-26.933333,140.216667,YA,Australia,YAVU
GGBI,BISSORA,12.2333333,-15.4333333,GG,Guinea-Bissau,GGBI
FVBL,MABALAUTA,-21.9183333,31.4569444,FV,Zimbabwe,FVBL
YABS,ALBION DOWNS,-27.283333,120.383333,YA,Australia,YABS
VHSK,SEK KONG,22.4366667,114.0802778,VH,China,VHSK
KOSC,OSCODA-WURTSMITH,44.45152778,-83.39416667,KO,United States,KOSC
ULAL,LESHUKONSKOYE,64.9027778,45.7080556,UL,Russian Federation,ULAL
YXDN,DUNEDOO HOSPITAL,-32.013833,149.389833,YX,Australia,YXDN
KONP,NEWPORT MUNI,44.58036111,-124.0579167,KO,United States,KONP
LSZG,GRENCHEN,47.18138889,7.416388889,LS,Switzerland,LSZG
YHPY,HAPPY VALLEY,-25.336389,153.201944,YH,Australia,YHPY
BGKA,KANGAATSIAQ,68.3066667,-53.4716667,BG,Denmark,BGKA
YLPD,LEOPOLD DOWNS,-17.866667,125.416667,YL,Australia,YLPD
VTUI,SAKON NAKHON/SAKON NAKHON,17.19514167,104.1186278,VT,Thailand,VTUI
KPAE,SNOHOMISH COUNTY (PAINE FLD),47.907,-122.2815833,KP,United States,KPAE
SEBP,BLANCA PIEDRA,-2.1058333,-79.4741667,SE,Ecuador,SEBP
YMYY,MARY VALLEY,-15.045,143.761667,YM,Australia,YMYY
SCTW,CASABLANCA/AD EL TAPIHUE,-33.3202778,-71.3361111,SC,Chile,SCTW
HUMW,MWEYA,0.1944444,29.8938889,HU,Uganda,HUMW
YXCR,CEDAR MEDICAL,-31.741667,152.385,YX,Australia,YXCR
SUDU,DURAZNO/SANTA BERNARDINA INTL. DE ALTERNATIVA,-33.35638889,-56.49611111,SU,Uruguay,SUDU
FAES,ESHOWE,-28.8997222,31.45,FA,South Africa,FAES
MDES,ESPERANZA,19.5841667,-70.9588889,MD,Dominican Republic,MDES
YXCU,CUNNINGHAMS GAP,-28.066667,152.416667,YX,Australia,YXCU
YMUA,MONDURAN,-24.875,151.916667,YM,Australia,YMUA
ESMK,KRISTIANSTAD,55.92055556,14.08527778,ES,Sweden,ESMK
FYIR,OSIRE,-21,17.3333333,FY,Namibia,FYIR
YWPA,WIRREALPA,-31.133333,138.966667,YW,Australia,YWPA
MMLC,LAZARO CARDENAS,17.98333333,-102.2166667,MM,Mexico,MMLC
UIAA,CHITA/KADALA,52.02611111,113.305,UI,Russian Federation,UIAA
KYKN,CHAN GURNEY MUNI,42.91669444,-97.38594444,KY,United States,KYKN
KOCH,A L MANGHAM JR. RGNL,31.57776389,-94.71011111,KO,United States,KOCH
YWNS,WANDSWORTH,-25.05,143.666667,YW,Australia,YWNS
PAGQ,BIG LAKE,61.53468333,-149.8125444,PA,United States,PAGQ
YYAM,YALAMURRA,-26.65,145.283333,YY,Australia,YYAM
SLSB,SAN BORJA,-14.85777778,-66.73861111,SL,Bolivia (Plurinational State of),SLSB
EDKO,BRILON/HOCHSAUERLAND,51.4025,8.641833333,ED,Germany,EDKO
FZBC,BIKORO,-0.7416667,18.1425,FZ,Democratic Republic of the Congo,FZBC
LECN,CASTELLON (CASTELLON),40.00027778,0.026666667,LE,Spain,LECN
YULN,ULAN COAL MINES,-32.239278,149.745611,YU,Australia,YULN
NZTM,TAUMARUNUI,-38.84333333,175.2552778,NZ,New Zealand,NZTM
KOZR,CAIRNS AAF (FORT RUCKER),31.27566667,-85.71333333,KO,United States,KOZR
KMRB,EASTERN WV RGNL/SHEPHERD FFD,39.40235556,-77.98299722,KM,United States,KMRB
YBIG,BING BONG,-15.621667,136.353333,YB,Australia,YBIG
KIWS,WEST HOUSTON,29.81819444,-95.67261111,KI,United States,KIWS
LSPV,WANGEN-LACHEN,47.20472222,8.8675,LS,Switzerland,LSPV
YTRK,TUREE CREEK,-23.616667,118.616667,YT,Australia,YTRK
YBTH,BATHURST,-33.40944444,149.6519444,YB,Australia,YBTH
ZUGU,GUANGYUAN/PANLONG,32.39,105.6930556,ZU,China,ZUGU
FYKS,KOES,-25.95,19.1166667,FY,Namibia,FYKS
UHPM,MILKOVO,50.6811111,158.55,UH,Russian Federation,UHPM
GAKM,KE MACINA,13.9666667,-5.3833333,GA,Mali,GAKM
SHFA,SANTIAGO/HLP MIL LOS CERRILLOS,-33.4963889,-70.6952778,SH,Chile,SHFA
VEKR,KAILASHAR,24.3080556,92.0072222,VE,India,VEKR
MDBA,CONSUELO/BATEY ANITA,18.5438889,-69.2986111,MD,Dominican Republic,MDBA
FAPA,PORT ALFRED,-33.56038333,26.87796667,FA,South Africa,FAPA
HABC,BACO,5.7833333,36.55,HA,Ethiopia,HABC
WMKJ,JOHOR BARU/SENAI INTERNATIONAL,1.640555556,103.6702778,WM,Malaysia,WMKJ
OEAB,ABHA,18.24027778,42.65638889,OE,Saudi Arabia,OEAB
KWVL,WATERVILLE ROBERT LAFLEUR,44.53325,-69.67552778,KW,United States,KWVL
CYTH,"THOMPSON, MB",55.80463056,-97.86240833,CY,Canada,CYTH
KGUY,GUYMON MUNI,36.68415278,-101.5069667,KG,United States,KGUY
YBCT,BLACK TIP WHP,-13.895,128.4841667,YB,Australia,YBCT
FEGO,OUANDA-DJALLE,8.9,22.78333333,FE,Central African Republic,FEGO
OISR,LAMERD,27.37305556,53.18805556,OI,Iran (Islamic Republic of),OISR
MRPA,PALO ARCO/NANDAYURE,9.85,-85.2333333,MR,Costa Rica,MRPA
HALL,LALIBELA,11.97385278,38.99111389,HA,Ethiopia,HALL
FZQM,KOLWESI,-10.76666667,25.5,FZ,Democratic Republic of the Congo,FZQM
FAAN,ALIWAL NORTH,-30.68333333,26.73333333,FA,South Africa,FAAN
ENSB,SVALBARD/LONGYEAR,78.24611111,15.46555556,EN,Norway,ENSB
YBNP,BARRONUP,-17.349,145.579111,YB,Australia,YBNP
SKSV,SAN VICENTE DEL CAGUAN/SAN VICENTE DEL CAGUAN,2.151944444,-74.76611111,SK,Colombia,SKSV
FYSN,OSONA,-22.1077778,18.9958333,FY,Namibia,FYSN
KOFF,"OMAHA/OFFUT AFB,NE.",41.11932778,-95.90851944,KO,United States,KOFF
FYII,IMPALILA ISLAND,-17.7755556,25.1875,FY,Namibia,FYII
BGKQ,KULLORSUAQ,74.5794444,-57.2352778,BG,Denmark,BGKQ
CYYR,"GOOSE BAY, NL",53.31916667,-60.42583333,CY,Canada,CYYR
CYHK,"GJOA HAVEN, NU",68.635475,-95.85035556,CY,Canada,CYHK
SCCN,CAUQUENES/AD ALTO CAUQUENES,-35.8802778,-72.3272222,SC,Chile,SCCN
AYBK,BUKA,-5.420777778,154.6755,AY,Papua New Guinea,AYBK
EDKP,PLETTENBERG-HUEINGSHAUSEN,51.192,7.789333333,ED,Germany,EDKP
YDNV,DYNEVOR DOWNS,-28.1,144.35,YD,Australia,YDNV
EFTP,TAMPERE-PIRKKALA,61.41527778,23.58777778,EF,Finland,EFTP
YMON,MONEGEETA,-37.408333,144.716667,YM,Australia,YMON
KSFM,SANFORD SEACOAST RGNL,43.39380556,-70.708,KS,United States,KSFM
EBSH,SAINT-HUBERT/SAINT-HUBERT,50.03583333,5.404166667,EB,Belgium,EBSH
SKVL,VELASQUEZ/BOYACA,5.938611111,-74.45666667,SK,Colombia,SKVL
LGSO,SYROS/DIMITRIOS VIKELAS,37.42305556,24.95,LG,Greece,LGSO
YMWD,HOLMWOOD,-36.99248333,140.2512333,YM,Australia,YMWD
YTAA,TARA,-27.15666667,150.4766667,YT,Australia,YTAA
LFBH,LA ROCHELLE-ILE DE RE,46.17916667,-1.195277778,LF,France,LFBH
KBTY,BEATTY,36.86113889,-116.7863889,KB,United States,KBTY
OAFZ,FEYZABAD,37.11944444,70.51833333,OA,Afghanistan,OAFZ
LYNI,NIS/KONSTANTIN VELIKI,43.33728889,21.85372222,LY,Serbia,LYNI
SAZJ,JUAREZ (BA),-37.70611111,-59.79194444,SA,Argentina,SAZJ
YWDG,WINDARLING,-30.03194444,119.3872222,YW,Australia,YWDG
SVVP,"VALLE DE LA PASCUA, GUARICO",9.222222222,-65.99361111,SV,Venezuela (Bolivarian Republic of),SVVP
YDEV,DEVONCOURT,-21.216667,140.233333,YD,Australia,YDEV
OIMN,BOJNORD,37.48916667,57.30638889,OI,Iran (Islamic Republic of),OIMN
LIPZ,VENEZIA/TESSERA,45.50527778,12.35194444,LI,Italy,LIPZ
YBRS,BARWON HEADS/GEELONG,-38.25805556,144.4275,YB,Australia,YBRS
CYLJ,"MEADOW LAKE, SK",54.12539167,-108.5228972,CY,Canada,CYLJ
DNMA,MAIDUGURI,11.85527778,13.08138889,DN,Nigeria,DNMA
KLVM,MISSION FIELD,45.69941667,-110.4480278,KL,United States,KLVM
FLNG,LUNGA,-14.17,26.1863889,FL,Zambia,FLNG
KALX,THOMAS C RUSSELL FLD,32.91475,-85.96294444,KA,United States,KALX
YDHJ,DHOYNDJI,-12.88966667,135.4708333,YD,Australia,YDHJ
SCAP,ALTO PALENA/AD ALTO PALENA,-43.61166667,-71.80527778,SC,Chile,SCAP
OISF,FASA,28.89277778,53.72361111,OI,Iran (Islamic Republic of),OISF
SAZB,BAHIA BLANCA/COMANDANTE ESPORA  (BA),-38.72722222,-62.15333333,SA,Argentina,SAZB
KBIH,EASTERN SIERRA RGNL,37.37311111,-118.3636111,KB,United States,KBIH
PAFE,KAKE,56.96136111,-133.9102611,PA,United States,PAFE
BGUQ,UUMMANNAQ/QAARSUT,70.73423056,-52.69620278,BG,Denmark,BGUQ
YELN,ELLISTON,-33.63833333,134.9,YE,Australia,YELN
FYAM,AMINUIS,-23.6561111,19.3516667,FY,Namibia,FYAM
YKDN,KONDININ,-32.4675,118.2697222,YK,Australia,YKDN
KTYS,MC GEE TYSON,35.80937222,-83.99531944,KT,United States,KTYS
SCFC,CHILE CHICO/AD FACHINAL,-46.5511111,-72.2180556,SC,Chile,SCFC
NZMK,MOTUEKA,-41.12333333,172.9886111,NZ,New Zealand,NZMK
KHIE,MOUNT WASHINGTON RGNL,44.36755556,-71.54580556,KH,United States,KHIE
SEPI,PINDOYACU,-1.7344444,-76.6091667,SE,Ecuador,SEPI
NZQW,QUEENS WHARF (HELIPORT),-41.28583333,174.78,NZ,New Zealand,NZQW
GUFH,FARANAH/BADALA,10.0385,-10.76036111,GU,Guinea,GUFH
YXOA,COHUNA HOSPITAL,-35.799167,144.214667,YX,Australia,YXOA
YXYA,YASS HOSPITAL,-34.8545,148.908306,YX,Australia,YXYA
YCBO,CAPE BORDA,-35.755,136.598333,YC,Australia,YCBO
KCDR,CHADRON MUNI,42.83755556,-103.0954,KC,United States,KCDR
YMTG,MOUNT GAMBIER,-37.74555556,140.7852778,YM,Australia,YMTG
LICT,TRAPANI/BIRGI (MIL),37.91205833,12.49343889,LI,Italy,LICT
ZHNY,NANYANG/JIANGYING,32.9811111,112.6155556,ZH,China,ZHNY
CYMJ,"MOOSE JAW/AIR VICE MARSHALL C.M. MCEWEN, SK",50.33027778,-105.5591667,CY,Canada,CYMJ
SMJP,JOHAN ADOLF PENGEL,5.451388889,-55.20083333,SM,Suriname,SMJP
RPUD,"DAET, CAMARINES NORTE",14.13185278,122.9875306,RP,Philippines,RPUD
SEEL,CELIA MARIA,-3.2766667,-79.8016667,SE,Ecuador,SEEL
PGSN,"FRANCISCO C. ADA/SAIPAN INTERNATIONAL, OBYAN",15.12025278,145.7299833,PG,United States,PGSN
HUBU,BUNDIBUGYO,0.6833333,30.05,HU,Uganda,HUBU
KFYV,DRAKE FIELD,36.00508333,-94.17005556,KF,United States,KFYV
VISP,SAHARANPUR/SARSAWA,29.99391944,77.42531111,VI,India,VISP
YBYU,BAYU UNDAN,-11.07,126.613333,YB,Australia,YBYU
NZWO,WAIROA,-39.00694444,177.4066667,NZ,New Zealand,NZWO
YRSK,RINGER SOAK,-18.788667,128.624333,YR,Australia,YRSK
CYRT,"RANKIN INLET, NU",62.81066111,-92.11461111,CY,Canada,CYRT
YPIN,PINNACLE,-15.68758333,143.5630833,YP,Australia,YPIN
KGFA,"GREAT FALLS/MALMSTROM AFB, MT.",47.5061111,-111.1847222,KG,United States,KGFA
FZDH,NGI,-4.4216667,17.1605556,FZ,Democratic Republic of the Congo,FZDH
KOZA,OZONA MUNI,30.73519444,-101.2021944,KO,United States,KOZA
GAFD,FALADIE,13.15,-8.3333333,GA,Mali,GAFD
RKSW,SUWON,37.24,127.0066667,RK,Republic of Korea,RKSW
LROP,BUCURESTI/HENRI COANDA,44.57111111,26.085,LR,Romania,LROP
FWMZ,MZIMBA,-11.9061111,33.5997222,FW,Malawi,FWMZ
SKGB,GUABITO/VALLE DEL CAUCA,3.458888889,-76.49666667,SK,Colombia,SKGB
FZQU,LUBUDI,-9.9333333,26,FZ,Democratic Republic of the Congo,FZQU
YAMM,AMMAROO,-21.73888889,135.2472222,YA,Australia,YAMM
YXGR,GILGANDRA HOSPITAL,-31.703867,148.66525,YX,Australia,YXGR
YCLN,CHARLIE ONE,-20.42,117.411667,YC,Australia,YCLN
EBRO,RANST/VAN DEN BOSCH,51.2097222,4.5875,EB,Belgium,EBRO
YLGD,LONGDOWN,-41.691072,147.143233,YL,Australia,YLGD
YMRE,MARREE,-29.66277778,138.0658333,YM,Australia,YMRE
CYPO,"PEAWANUCK, ON",54.98799444,-85.44342222,CY,Canada,CYPO
WAGG,PALANGKA RAYA/TJILIK RIWUT,-2.225277778,113.9452778,WA,Indonesia,WAGG
WAGI,PANGKALAN BUN/ISKANDAR,-2.704166667,111.6705556,WA,Indonesia,WAGI
URMG,GROZNY/SEVERNY,43.38833333,45.7,UR,Russian Federation,URMG
LFYV,YVETOT BAONS LE COMTE,49.63861111,0.7325,LF,France,LFYV
HTGW,SONGWE,-8.919941667,33.27409722,HT,United Republic of Tanzania,HTGW
SPLX,LIB MANDI METROPOLITANO,-12.389,-76.75809444,SP,Peru,SPLX
WARP,PULAU PAGERUNGAN BESAR/PAGERUNGAN,-6.956666667,115.9325,WA,Indonesia,WARP
SBJI,"JI-PARANA/JI-PARANA,RO",-10.87055556,-61.84666667,SB,Brazil,SBJI
WIRR,TANGERANG/BUDIARTO,-6.293436111,106.5683194,WI,Indonesia,WIRR
SEQM,QUITO/MARISCAL SUCRE INTL,-0.124166667,-78.35444444,SE,Ecuador,SEQM
EDSR,RADOLFZELL-STAHRINGEN,47.80277778,8.979722222,ED,Germany,EDSR
NZTB,TERRA NOVA BAY (ANTARCTIC),-74.68333333,164.1116667,NZ,New Zealand,NZTB
